time	V(n001)
5.294710124897810e-006	-7.071687e+000
5.324593007262283e-006	-7.975748e-001
5.358022556889114e-006	6.869506e+000
5.377511512961260e-006	1.051157e+001
5.389819794496862e-006	1.220047e+001
5.398387631775757e-006	1.303446e+001
5.404656451043621e-006	1.345161e+001
5.409952844737880e-006	1.367183e+001
5.415045699575823e-006	1.376715e+001
5.421064024771747e-006	1.373148e+001
5.428823803661361e-006	1.344946e+001
5.441395679830039e-006	1.244565e+001
5.461376791564483e-006	9.601563e+000
5.491259673928959e-006	3.341459e+000
5.524689223555786e-006	-4.309952e+000
5.544178179627930e-006	-7.942877e+000
5.556486461163532e-006	-9.626010e+000
5.565054298442426e-006	-1.045598e+001
5.571323117710290e-006	-1.087020e+001
5.576619511404549e-006	-1.108794e+001
5.581712366242491e-006	-1.118087e+001
5.587730691438413e-006	-1.114238e+001
5.595490470328027e-006	-1.085672e+001
5.608062346496704e-006	-9.847022e+000
5.628043458231146e-006	-6.993567e+000
5.657926340595620e-006	-7.194594e-001
5.691355890222449e-006	6.947616e+000
5.710844846294595e-006	1.058967e+001
5.723153127830198e-006	1.227857e+001
5.731720965109091e-006	1.311256e+001
5.737989784376955e-006	1.352972e+001
5.743286178071215e-006	1.374994e+001
5.748379032909156e-006	1.384525e+001
5.754397358105080e-006	1.380958e+001
5.762157136994694e-006	1.352756e+001
5.774729013163371e-006	1.252375e+001
5.794710124897814e-006	9.679657e+000
5.824593007262288e-006	3.419548e+000
5.858022556889117e-006	-4.231868e+000
5.877511512961262e-006	-7.864796e+000
5.889819794496864e-006	-9.547931e+000
5.898387631775758e-006	-1.037790e+001
5.904656451043622e-006	-1.079212e+001
5.909952844737882e-006	-1.100986e+001
5.915045699575824e-006	-1.110280e+001
5.921064024771747e-006	-1.106431e+001
5.928823803661362e-006	-1.077865e+001
5.941395679830039e-006	-9.768951e+000
5.961376791564484e-006	-6.915499e+000
5.991259673928959e-006	-6.413965e-001
6.024689223555786e-006	7.025674e+000
6.044178179627930e-006	1.066773e+001
6.056486461163533e-006	1.235663e+001
6.065054298442427e-006	1.319061e+001
6.071323117710290e-006	1.360777e+001
6.076619511404549e-006	1.382799e+001
6.081712366242490e-006	1.392330e+001
6.087730691438413e-006	1.388763e+001
6.095490470328027e-006	1.360561e+001
6.108062346496704e-006	1.260179e+001
6.128043458231147e-006	9.757697e+000
6.157926340595621e-006	3.497584e+000
6.191355890222450e-006	-4.153838e+000
6.210844846294596e-006	-7.786769e+000
6.223153127830198e-006	-9.469906e+000
6.231720965109093e-006	-1.029988e+001
6.237989784376956e-006	-1.071410e+001
6.243286178071217e-006	-1.093184e+001
6.248379032909157e-006	-1.102478e+001
6.254397358105080e-006	-1.098629e+001
6.262157136994695e-006	-1.070063e+001
6.274729013163373e-006	-9.690935e+000
6.294710124897817e-006	-6.837487e+000
6.324593007262292e-006	-5.633892e-001
6.358022556889120e-006	7.103675e+000
6.377511512961264e-006	1.074573e+001
6.389819794496866e-006	1.243462e+001
6.398387631775760e-006	1.326861e+001
6.404656451043623e-006	1.368576e+001
6.409952844737883e-006	1.390598e+001
6.415045699575824e-006	1.400129e+001
6.421064024771747e-006	1.396562e+001
6.428823803661362e-006	1.368360e+001
6.441395679830040e-006	1.267978e+001
6.461376791564485e-006	9.835681e+000
6.491259673928960e-006	3.575562e+000
6.524689223555787e-006	-4.075866e+000
6.544178179627930e-006	-7.708800e+000
6.556486461163531e-006	-9.391939e+000
6.565054298442426e-006	-1.022192e+001
6.571323117710289e-006	-1.063614e+001
6.576619511404548e-006	-1.085388e+001
6.581712366242490e-006	-1.094681e+001
6.587730691438413e-006	-1.090833e+001
6.595490470328028e-006	-1.062267e+001
6.608062346496706e-006	-9.612978e+000
6.628043458231150e-006	-6.759533e+000
6.657926340595626e-006	-4.854406e-001
6.691355890222453e-006	7.181618e+000
6.710844846294597e-006	1.082366e+001
6.723153127830198e-006	1.251256e+001
6.731720965109093e-006	1.334654e+001
6.737989784376956e-006	1.376369e+001
6.743286178071214e-006	1.398391e+001
6.748379032909157e-006	1.407923e+001
6.754397358105080e-006	1.404355e+001
6.762157136994693e-006	1.376153e+001
6.774729013163370e-006	1.275771e+001
6.794710124897813e-006	9.913604e+000
6.824593007262287e-006	3.653480e+000
6.858022556889116e-006	-3.997954e+000
6.877511512961261e-006	-7.630892e+000
6.889819794496864e-006	-9.314034e+000
6.898387631775758e-006	-1.014401e+001
6.904656451043621e-006	-1.055824e+001
6.909952844737880e-006	-1.077598e+001
6.915045699575823e-006	-1.086891e+001
6.921064024771746e-006	-1.083043e+001
6.928823803661360e-006	-1.054477e+001
6.941395679830037e-006	-9.535081e+000
6.961376791564480e-006	-6.681641e+000
6.991259673928953e-006	-4.075538e-001
7.024689223555782e-006	7.259498e+000
7.044178179627928e-006	1.090154e+001
7.056486461163531e-006	1.259043e+001
7.065054298442425e-006	1.342441e+001
7.071323117710289e-006	1.384157e+001
7.076619511404548e-006	1.406178e+001
7.081712366242490e-006	1.415710e+001
7.087730691438413e-006	1.412142e+001
7.095490470328027e-006	1.383939e+001
7.108062346496704e-006	1.283557e+001
7.128043458231146e-006	9.991465e+000
