time	V(n001)
2.147377902178687e-004	1.569703e+002
2.157406767066735e-004	1.264016e+002
2.163253453888379e-004	1.118905e+002
2.166945938349059e-004	1.051707e+002
2.169516289532727e-004	1.018595e+002
2.171396935313086e-004	1.002089e+002
2.172985853421364e-004	9.934315e+001
2.174513709872747e-004	9.897643e+001
2.176319207431524e-004	9.913624e+001
2.178647141098408e-004	1.002863e+002
2.182418703949012e-004	1.043370e+002
2.188413037469345e-004	1.157690e+002
2.197377902178688e-004	1.408915e+002
2.207406767066736e-004	1.715870e+002
2.213253453888379e-004	1.861702e+002
2.216945938349060e-004	1.929350e+002
2.219516289532728e-004	1.962771e+002
2.221396935313087e-004	1.979502e+002
2.222985853421365e-004	1.988347e+002
2.224513709872747e-004	1.992195e+002
2.226319207431524e-004	1.990810e+002
2.228647141098408e-004	1.979581e+002
2.232418703949012e-004	1.939510e+002
2.238413037469345e-004	1.825871e+002
2.247377902178687e-004	1.575639e+002
2.257406767066735e-004	1.269758e+002
2.263253453888379e-004	1.124534e+002
2.266945938349059e-004	1.057263e+002
2.269516289532728e-004	1.024101e+002
2.271396935313087e-004	1.007559e+002
2.272985853421365e-004	9.988708e+001
2.274513709872747e-004	9.951739e+001
2.276319207431524e-004	9.967368e+001
2.278647141098409e-004	1.008192e+002
2.282418703949012e-004	1.048625e+002
2.288413037469345e-004	1.162830e+002
2.297377902178688e-004	1.413879e+002
2.307406767066736e-004	1.720639e+002
2.313253453888379e-004	1.866357e+002
2.316945938349060e-004	1.933932e+002
2.319516289532728e-004	1.967304e+002
2.321396935313087e-004	1.983998e+002
2.322985853421365e-004	1.992813e+002
2.324513709872747e-004	1.996631e+002
2.326319207431524e-004	1.995209e+002
2.328647141098408e-004	1.983935e+002
2.332418703949011e-004	1.943791e+002
2.338413037469344e-004	1.830034e+002
2.347377902178687e-004	1.579627e+002
2.357406767066735e-004	1.273549e+002
2.363253453888379e-004	1.128211e+002
2.366945938349059e-004	1.060868e+002
2.369516289532728e-004	1.027656e+002
2.371396935313087e-004	1.011076e+002
2.372985853421365e-004	1.002357e+002
2.374513709872747e-004	9.986301e+001
2.376319207431524e-004	1.000158e+002
2.378647141098409e-004	1.011568e+002
2.382418703949012e-004	1.051927e+002
2.388413037469345e-004	1.166013e+002
2.397377902178688e-004	1.416887e+002
2.407406767066736e-004	1.723450e+002
2.413253453888379e-004	1.869053e+002
2.416945938349059e-004	1.936555e+002
2.419516289532728e-004	1.969876e+002
2.421396935313087e-004	1.986533e+002
2.422985853421364e-004	1.995316e+002
2.424513709872747e-004	1.999104e+002
2.426319207431524e-004	1.997648e+002
2.428647141098408e-004	1.986328e+002
2.432418703949011e-004	1.946109e+002
2.438413037469344e-004	1.832234e+002
2.447377902178687e-004	1.581651e+002
2.457406767066735e-004	1.275376e+002
2.463253453888379e-004	1.129922e+002
2.466945938349059e-004	1.062506e+002
2.469516289532727e-004	1.029243e+002
2.471396935313087e-004	1.012627e+002
2.472985853421364e-004	1.003876e+002
2.474513709872747e-004	1.000119e+002
2.476319207431524e-004	1.001611e+002
2.478647141098409e-004	1.012975e+002
2.482418703949012e-004	1.053260e+002
2.488413037469345e-004	1.167228e+002
2.497377902178687e-004	1.417925e+002
2.507406767066736e-004	1.724290e+002
2.513253453888379e-004	1.869778e+002
2.516945938349060e-004	1.937207e+002
2.519516289532728e-004	1.970477e+002
2.521396935313087e-004	1.987097e+002
2.522985853421365e-004	1.995849e+002
2.524513709872748e-004	1.999607e+002
2.526319207431524e-004	1.998115e+002
2.528647141098409e-004	1.986749e+002
2.532418703949012e-004	1.946456e+002
2.538413037469345e-004	1.832463e+002
2.547377902178688e-004	1.581703e+002
2.557406767066736e-004	1.275229e+002
2.563253453888379e-004	1.129660e+002
2.566945938349060e-004	1.062172e+002
2.569516289532728e-004	1.028858e+002
2.571396935313087e-004	1.012205e+002
2.572985853421365e-004	1.003423e+002
2.574513709872747e-004	9.996355e+001
2.576319207431524e-004	1.001092e+002
2.578647141098408e-004	1.012410e+002
2.582418703949011e-004	1.052620e+002
2.588413037469343e-004	1.166470e+002
2.597377902178685e-004	1.416990e+002
2.607406767066734e-004	1.723157e+002
2.613253453888377e-004	1.868530e+002
2.616945938349059e-004	1.935887e+002
2.619516289532727e-004	1.969106e+002
2.621396935313087e-004	1.985689e+002
2.622985853421364e-004	1.994410e+002
2.624513709872747e-004	1.998137e+002
2.626319207431524e-004	1.996609e+002
2.628647141098408e-004	1.985197e+002
2.632418703949011e-004	1.944830e+002
2.638413037469343e-004	1.830719e+002
2.647377902178685e-004	1.579782e+002
2.657406767066734e-004	1.273111e+002
2.663253453888379e-004	1.127427e+002
2.666945938349059e-004	1.059866e+002
2.669516289532728e-004	1.026502e+002
2.671396935313087e-004	1.009811e+002
2.672985853421364e-004	1.000998e+002
2.674513709872747e-004	9.971807e+001
2.676319207431524e-004	9.986015e+001
2.678647141098409e-004	1.009874e+002
2.682418703949012e-004	1.050010e+002
2.688413037469345e-004	1.163742e+002
2.697377902178688e-004	1.414086e+002
2.707406767066736e-004	1.720056e+002
2.713253453888379e-004	1.865314e+002
2.716945938349060e-004	1.932598e+002
2.719516289532728e-004	1.965767e+002
2.721396935313087e-004	1.982313e+002
2.722985853421364e-004	1.991003e+002
2.724513709872747e-004	1.994700e+002
2.726319207431524e-004	1.993137e+002
2.728647141098408e-004	1.981679e+002
2.732418703949010e-004	1.941238e+002
2.738413037469343e-004	1.827009e+002
2.747377902178685e-004	1.575897e+002
2.757406767066734e-004	1.269030e+002
2.763253453888378e-004	1.123231e+002
2.766945938349059e-004	1.055598e+002
2.769516289532727e-004	1.022183e+002
2.771396935313086e-004	1.005456e+002
2.772985853421364e-004	9.966118e+001
2.774513709872747e-004	9.927647e+001
2.776319207431524e-004	9.941502e+001
2.778647141098408e-004	1.005377e+002
2.782418703949011e-004	1.045439e+002
2.788413037469343e-004	1.159054e+002
2.797377902178685e-004	1.409223e+002
2.807406767066734e-004	1.714998e+002
2.813253453888378e-004	1.860142e+002
2.816945938349059e-004	1.927354e+002
2.819516289532728e-004	1.960473e+002
2.821396935313087e-004	1.976983e+002
2.822985853421364e-004	1.985641e+002
2.824513709872747e-004	1.989310e+002
2.826319207431524e-004	1.987711e+002
2.828647141098408e-004	1.976208e+002
2.832418703949011e-004	1.935694e+002
2.838413037469343e-004	1.821349e+002
2.847377902178685e-004	1.570062e+002
2.857406767066734e-004	1.263001e+002
2.863253453888378e-004	1.117089e+002
2.866945938349059e-004	1.049384e+002
2.869516289532727e-004	1.015920e+002
2.871396935313087e-004	9.991562e+001
2.872985853421364e-004	9.902813e+001
2.874513709872747e-004	9.864046e+001
2.876319207431524e-004	9.877553e+001
2.878647141098407e-004	9.989371e+001
2.882418703949010e-004	1.038927e+002
2.888413037469343e-004	1.152426e+002
2.897377902178684e-004	1.402422e+002
2.907406767066734e-004	1.708004e+002
2.913253453888378e-004	1.853035e+002
2.916945938349059e-004	1.920177e+002
2.919516289532728e-004	1.953246e+002
2.921396935313087e-004	1.969720e+002
2.922985853421365e-004	1.978348e+002
2.924513709872748e-004	1.981987e+002
2.926319207431524e-004	1.980354e+002
2.928647141098409e-004	1.968806e+002
2.932418703949012e-004	1.928219e+002
2.938413037469345e-004	1.813759e+002
2.947377902178688e-004	1.562301e+002
2.957406767066736e-004	1.255048e+002
2.963253453888379e-004	1.109025e+002
2.966945938349060e-004	1.041250e+002
2.969516289532728e-004	1.007736e+002
2.971396935313087e-004	9.909367e+001
2.972985853421365e-004	9.820316e+001
2.974513709872747e-004	9.781258e+001
2.976319207431524e-004	9.794421e+001
2.978647141098409e-004	9.905797e+001
2.982418703949012e-004	1.030498e+002
2.988413037469346e-004	1.143883e+002
2.997377902178689e-004	1.393709e+002
3.007406767066736e-004	1.699101e+002
3.013253453888379e-004	1.844021e+002
3.016945938349060e-004	1.911093e+002
3.019516289532728e-004	1.944114e+002
3.021396935313087e-004	1.960552e+002
3.022985853421364e-004	1.969150e+002
3.024513709872747e-004	1.972760e+002
3.026319207431524e-004	1.971093e+002
3.028647141098408e-004	1.959501e+002
3.032418703949011e-004	1.918844e+002
3.038413037469344e-004	1.804271e+002
3.047377902178687e-004	1.552645e+002
