time	V(v_out)	V(n002)
3.276605539935316e-004	8.832485e+001	9.309451e+001
3.279324213717340e-004	8.910712e+001	9.387556e+001
3.282357911647659e-004	8.997965e+001	9.474655e+001
3.288425307508297e-004	9.172346e+001	9.648678e+001
3.298190932508297e-004	9.452694e+001	9.928333e+001
3.307956557508297e-004	9.732690e+001	1.020753e+002
3.310234374999999e-004	9.797911e+001	1.027254e+002
3.314790009983405e-004	9.928194e+001	1.040236e+002
3.319999999999999e-004	1.007708e+002	1.055069e+002
3.320011421272954e-004	1.007740e+002	1.055101e+002
3.320034263818863e-004	1.007806e+002	1.055166e+002
3.320056190720312e-004	1.007868e+002	1.055229e+002
3.320077211178134e-004	1.007928e+002	1.055289e+002
3.320118456025244e-004	1.008046e+002	1.055406e+002
3.320163171639457e-004	1.008174e+002	1.055533e+002
3.320232934226641e-004	1.008373e+002	1.055732e+002
3.320313385383649e-004	1.008603e+002	1.055961e+002
3.320435539022828e-004	1.008951e+002	1.056308e+002
3.320592938168319e-004	1.009401e+002	1.056756e+002
3.320848780001288e-004	1.010131e+002	1.057483e+002
3.321250599236655e-004	1.011271e+002	1.058381e+002
3.322054237707388e-004	1.013519e+002	1.058693e+002
3.322224743810331e-004	1.013966e+002	1.057321e+002
3.322565756016219e-004	1.014715e+002	1.050227e+002
3.323047599745557e-004	1.015539e+002	1.035720e+002
3.323134420807328e-004	1.015631e+002	1.032253e+002
3.323308062930870e-004	1.015723e+002	1.023833e+002
3.323384842279739e-004	1.015743e+002	1.017150e+002
3.323413256827140e-004	1.015745e+002	1.010228e+002
3.323430360011970e-004	1.015745e+002	1.003035e+002
3.323447701842502e-004	1.015744e+002	9.944406e+001
3.323465520005258e-004	1.015744e+002	9.848911e+001
3.323484522698348e-004	1.015744e+002	9.736828e+001
3.323522528084527e-004	1.015744e+002	9.488587e+001
3.323557061066382e-004	1.015744e+002	9.230941e+001
3.323626127030092e-004	1.015744e+002	8.623152e+001
3.323718746758120e-004	1.015743e+002	7.701022e+001
3.323726706125765e-004	1.015743e+002	7.613284e+001
3.323742624861056e-004	1.015743e+002	7.427139e+001
3.323746604544880e-004	1.015743e+002	7.379944e+001
3.323754563912525e-004	1.015743e+002	7.284757e+001
3.323770482647816e-004	1.015743e+002	7.096693e+001
3.323770980108294e-004	1.015743e+002	7.092690e+001
3.323771975029250e-004	1.015743e+002	7.088988e+001
3.323773964871161e-004	1.015743e+002	7.083536e+001
3.323777944554984e-004	1.015742e+002	7.074631e+001
3.323785903922629e-004	1.015741e+002	7.059307e+001
3.323798218317905e-004	1.015737e+002	7.037875e+001
3.323814326420014e-004	1.015730e+002	7.011800e+001
3.323842024760445e-004	1.015709e+002	6.970311e+001
3.323897421441308e-004	1.015643e+002	6.896040e+001
3.324008214803032e-004	1.015422e+002	6.768387e+001
3.324229801526481e-004	1.014745e+002	6.546275e+001
3.324473247946338e-004	1.013727e+002	6.317635e+001
3.324618767445176e-004	1.012965e+002	6.180021e+001
3.324819612885705e-004	1.011641e+002	5.977210e+001
3.325000000000000e-004	1.010270e+002	5.785170e+001
3.325018038711430e-004	1.010116e+002	5.767147e+001
3.325054116134289e-004	1.009803e+002	5.734718e+001
3.325126270980007e-004	1.009156e+002	5.683965e+001
3.325270580671443e-004	1.007815e+002	5.617979e+001
3.325559200054315e-004	1.005053e+002	5.544310e+001
3.325880668261688e-004	1.001927e+002	5.497967e+001
3.326368158174397e-004	9.971602e+001	5.447644e+001
3.327057064396256e-004	9.904193e+001	5.380126e+001
3.328434876839974e-004	9.769397e+001	5.245647e+001
3.332688750225130e-004	9.353377e+001	4.830600e+001
3.338200000000001e-004	8.814828e+001	4.293489e+001
3.338329823935871e-004	8.802679e+001	4.328652e+001
3.338589471807612e-004	8.780334e+001	4.441205e+001
3.339108767551091e-004	8.743499e+001	4.735341e+001
3.339677113130586e-004	8.714900e+001	5.060927e+001
3.340265014739576e-004	8.697014e+001	5.365319e+001
3.340579302735507e-004	8.692074e+001	5.511077e+001
3.340765494149792e-004	8.690900e+001	5.623558e+001
3.340876066351290e-004	8.690686e+001	5.810882e+001
3.340976791587211e-004	8.690656e+001	6.198193e+001
3.341098820369597e-004	8.690653e+001	6.916386e+001
3.341191502186466e-004	8.690651e+001	7.613525e+001
3.341263282129529e-004	8.690650e+001	8.251569e+001
3.341297570605331e-004	8.690651e+001	8.577197e+001
3.341314739976067e-004	8.690654e+001	8.722572e+001
3.341319189370952e-004	8.690657e+001	8.743211e+001
3.341323418487734e-004	8.690661e+001	8.750592e+001
3.341327933892160e-004	8.690668e+001	8.757533e+001
3.341332071099540e-004	8.690675e+001	8.763459e+001
3.341338768337392e-004	8.690691e+001	8.772511e+001
3.341345457377915e-004	8.690711e+001	8.781080e+001
3.341356320143898e-004	8.690752e+001	8.794131e+001
3.341370626952654e-004	8.690821e+001	8.809929e+001
3.341397810020517e-004	8.690993e+001	8.836339e+001
3.341443775586745e-004	8.691389e+001	8.873204e+001
3.341525748662514e-004	8.692313e+001	8.924393e+001
3.341615761082231e-004	8.693579e+001	8.966668e+001
3.341736230576553e-004	8.695605e+001	9.008996e+001
3.341881280374121e-004	8.698423e+001	9.048691e+001
3.342090096635186e-004	8.703041e+001	9.093758e+001
3.342379285557187e-004	8.710236e+001	9.139883e+001
3.342871924172027e-004	8.723621e+001	9.187753e+001
3.343451664560597e-004	8.740068e+001	9.216110e+001
3.343956728014994e-004	8.754583e+001	9.231374e+001
3.344557407264924e-004	8.771863e+001	9.248631e+001
3.345200000000000e-004	8.790347e+001	9.267216e+001
3.345201530328848e-004	8.790392e+001	9.267175e+001
3.345204590986543e-004	8.790479e+001	9.267220e+001
3.345210712301934e-004	8.790656e+001	9.267398e+001
3.345219640227987e-004	8.790913e+001	9.267655e+001
3.345237496080095e-004	8.791426e+001	9.268169e+001
3.345273207784312e-004	8.792453e+001	9.269196e+001
3.345325291615019e-004	8.793951e+001	9.270693e+001
3.345377774954111e-004	8.795461e+001	9.272202e+001
3.345433679799391e-004	8.797069e+001	9.273808e+001
3.345485206294239e-004	8.798551e+001	9.275288e+001
3.345539020291842e-004	8.800099e+001	9.276834e+001
3.345592285900758e-004	8.801631e+001	9.278365e+001
3.345647141975479e-004	8.803209e+001	9.279940e+001
3.345703742562528e-004	8.804837e+001	9.281566e+001
3.345760387180941e-004	8.806467e+001	9.283193e+001
3.345823178664758e-004	8.808273e+001	9.284997e+001
3.345883767860544e-004	8.810015e+001	9.286737e+001
3.345959720133721e-004	8.812199e+001	9.288918e+001
3.346034702318472e-004	8.814356e+001	9.291072e+001
3.346145101549949e-004	8.817532e+001	9.294243e+001
3.346263765732818e-004	8.820945e+001	9.297651e+001
3.346474368433951e-004	8.827002e+001	9.303699e+001
3.346724975783127e-004	8.834209e+001	9.310897e+001
3.350073765564244e-004	8.930499e+001	9.407034e+001
3.353870532341266e-004	9.039610e+001	9.515945e+001
3.361464065895308e-004	9.257648e+001	9.733510e+001
3.371229690895308e-004	9.537688e+001	1.001282e+002
3.380995315895308e-004	9.817313e+001	1.029159e+002
3.385000000000000e-004	9.931803e+001	1.040569e+002
3.390000000000000e-004	1.007459e+002	1.054794e+002
3.390011001240045e-004	1.007491e+002	1.054826e+002
3.390033003720134e-004	1.007553e+002	1.054888e+002
3.390053868455043e-004	1.007613e+002	1.054948e+002
3.390073953856272e-004	1.007670e+002	1.055005e+002
3.390114124658730e-004	1.007785e+002	1.055119e+002
3.390157536568412e-004	1.007909e+002	1.055243e+002
3.390225484671460e-004	1.008103e+002	1.055436e+002
3.390303473354510e-004	1.008325e+002	1.055658e+002
3.390421827570952e-004	1.008663e+002	1.055994e+002
3.390573315904038e-004	1.009095e+002	1.056424e+002
3.390817905606178e-004	1.009793e+002	1.057119e+002
3.391196427946269e-004	1.010870e+002	1.058089e+002
3.391953472626450e-004	1.012993e+002	1.058226e+002
3.392333704985082e-004	1.013905e+002	1.053552e+002
3.393094169702346e-004	1.015288e+002	1.033250e+002
3.393181354253236e-004	1.015379e+002	1.029804e+002
3.393355723355018e-004	1.015450e+002	1.019742e+002
3.393399892490089e-004	1.015458e+002	1.013218e+002
3.393424052792287e-004	1.015458e+002	1.005211e+002
3.393437508799449e-004	1.015458e+002	9.989310e+001
3.393452830139231e-004	1.015458e+002	9.910017e+001
3.393475710404375e-004	1.015458e+002	9.782140e+001
3.393499417814646e-004	1.015457e+002	9.634566e+001
3.393546832635188e-004	1.015457e+002	9.297206e+001
3.393606533510678e-004	1.015457e+002	8.786941e+001
3.393725935261659e-004	1.015456e+002	7.605026e+001
3.393736376836213e-004	1.015456e+002	7.489311e+001
3.393757259985321e-004	1.015456e+002	7.239977e+001
3.393763785969417e-004	1.015456e+002	7.160461e+001
3.393766396363056e-004	1.015456e+002	7.128255e+001
3.393767048961465e-004	1.015456e+002	7.120195e+001
3.393768354158285e-004	1.015456e+002	7.104127e+001
3.393768680457490e-004	1.015456e+002	7.100414e+001
3.393769333055899e-004	1.015456e+002	7.094889e+001
3.393770638252719e-004	1.015456e+002	7.088433e+001
3.393773248646357e-004	1.015456e+002	7.080776e+001
3.393778469433634e-004	1.015455e+002	7.069319e+001
3.393788911008188e-004	1.015453e+002	7.049786e+001
3.393800871512913e-004	1.015449e+002	7.029420e+001
3.393820162608374e-004	1.015439e+002	6.998839e+001
3.393852318244056e-004	1.015412e+002	6.951859e+001
3.393916629515421e-004	1.015325e+002	6.868578e+001
3.394045252058149e-004	1.015040e+002	6.725694e+001
3.394287331448554e-004	1.014229e+002	6.488324e+001
3.394545582614340e-004	1.013098e+002	6.247406e+001
3.394649921298605e-004	1.012493e+002	6.146496e+001
3.394789039544292e-004	1.011551e+002	6.004802e+001
3.395000000000000e-004	1.009978e+002	5.781963e+001
3.395021096045571e-004	1.009798e+002	5.761229e+001
3.395063288136712e-004	1.009429e+002	5.724508e+001
3.395147672318995e-004	1.008669e+002	5.668933e+001
3.395316440683562e-004	1.007089e+002	5.599823e+001
3.395643194637247e-004	1.003946e+002	5.527168e+001
3.395973756569554e-004	1.000725e+002	5.484182e+001
3.396516346719742e-004	9.954160e+001	5.429840e+001
3.397298451349398e-004	9.877620e+001	5.353360e+001
3.401991079127335e-004	9.418621e+001	4.895451e+001
3.408200000000000e-004	8.811696e+001	4.290098e+001
3.408312031566536e-004	8.801116e+001	4.317173e+001
3.408536094699607e-004	8.781355e+001	4.408582e+001
3.408984220965750e-004	8.747727e+001	4.658554e+001
3.409498253605850e-004	8.718735e+001	4.959639e+001
3.410030387911962e-004	8.698589e+001	5.249076e+001
3.410314824719795e-004	8.692387e+001	5.387494e+001
3.410723635132623e-004	8.688224e+001	5.687794e+001
3.410934696858105e-004	8.687416e+001	6.147964e+001
3.411068038864426e-004	8.687347e+001	6.799243e+001
3.411201312549432e-004	8.687345e+001	7.764424e+001
3.411261359067889e-004	8.687344e+001	8.291140e+001
3.411295900409422e-004	8.687345e+001	8.614503e+001
3.411310244543515e-004	8.687349e+001	8.725037e+001
3.411314577162836e-004	8.687351e+001	8.742269e+001
3.411318144244588e-004	8.687356e+001	8.748215e+001
3.411322171169594e-004	8.687362e+001	8.754272e+001
3.411326564376071e-004	8.687370e+001	8.760477e+001
3.411333110606527e-004	8.687386e+001	8.769215e+001
3.411340227938486e-004	8.687408e+001	8.778198e+001
3.411352109299240e-004	8.687453e+001	8.792225e+001
3.411367502880987e-004	8.687529e+001	8.808813e+001
3.411398290044481e-004	8.687733e+001	8.837664e+001
3.411450414485116e-004	8.688200e+001	8.877645e+001
3.411532610691789e-004	8.689156e+001	8.926446e+001
3.411626752917216e-004	8.690513e+001	8.968498e+001
3.411749450700134e-004	8.692612e+001	9.009922e+001
3.411902691974384e-004	8.695635e+001	9.050481e+001
3.412119086627803e-004	8.700491e+001	9.095682e+001
3.412430385060960e-004	8.708337e+001	9.142646e+001
3.412959761416720e-004	8.722818e+001	9.190224e+001
3.413472461035789e-004	8.737392e+001	9.213667e+001
3.413998076393299e-004	8.752499e+001	9.229038e+001
3.414596696092500e-004	8.769710e+001	9.246227e+001
3.415200000000000e-004	8.787054e+001	9.263629e+001
3.415201413260445e-004	8.787095e+001	9.263615e+001
3.415204239781334e-004	8.787176e+001	9.263668e+001
3.415209892823112e-004	8.787338e+001	9.263831e+001
3.415218573083865e-004	8.787589e+001	9.264082e+001
3.415235933605371e-004	8.788087e+001	9.264581e+001
3.415270654648382e-004	8.789085e+001	9.265578e+001
3.415322075118702e-004	8.790563e+001	9.267056e+001
3.415374633022567e-004	8.792075e+001	9.268565e+001
3.415430712175429e-004	8.793687e+001	9.270176e+001
3.415482218654448e-004	8.795168e+001	9.271655e+001
3.415536075721223e-004	8.796716e+001	9.273201e+001
3.415589123970333e-004	8.798241e+001	9.274724e+001
3.415643881341125e-004	8.799815e+001	9.276296e+001
3.415700146826823e-004	8.801432e+001	9.277911e+001
3.415757151105737e-004	8.803071e+001	9.279548e+001
3.415818911129095e-004	8.804846e+001	9.281321e+001
3.415880396282904e-004	8.806614e+001	9.283086e+001
3.415953631087486e-004	8.808719e+001	9.285188e+001
3.416024070630776e-004	8.810744e+001	9.287210e+001
3.416121483233252e-004	8.813544e+001	9.290006e+001
3.416219363039155e-004	8.816357e+001	9.292816e+001
3.416380052580698e-004	8.820976e+001	9.297428e+001
3.416563179662503e-004	8.826241e+001	9.302685e+001
3.417468824002282e-004	8.852271e+001	9.328677e+001
3.420705165059301e-004	8.945265e+001	9.421521e+001
3.425020286468660e-004	9.069182e+001	9.545205e+001
3.433650529287377e-004	9.316786e+001	9.792255e+001
3.443416154287377e-004	9.596613e+001	1.007134e+002
3.450234375000000e-004	9.791699e+001	1.026582e+002
3.455234374999999e-004	9.934556e+001	1.040818e+002
3.460000000000000e-004	1.007058e+002	1.054371e+002
3.460010485620568e-004	1.007088e+002	1.054400e+002
3.460031456861705e-004	1.007148e+002	1.054460e+002
3.460051337060098e-004	1.007205e+002	1.054516e+002
3.460070532020830e-004	1.007259e+002	1.054571e+002
3.460108921942293e-004	1.007369e+002	1.054680e+002
3.460151116361910e-004	1.007489e+002	1.054800e+002
3.460216527820652e-004	1.007676e+002	1.054986e+002
3.460292052949458e-004	1.007891e+002	1.055201e+002
3.460405518165199e-004	1.008215e+002	1.055523e+002
3.460550736187474e-004	1.008629e+002	1.055935e+002
3.460781915024961e-004	1.009288e+002	1.056592e+002
3.461135591121565e-004	1.010296e+002	1.057574e+002
3.461842943314773e-004	1.012274e+002	1.057611e+002
3.462408544435222e-004	1.013675e+002	1.051512e+002
3.462987778974349e-004	1.014805e+002	1.037294e+002
3.463079849409323e-004	1.014920e+002	1.033885e+002
3.463263990279271e-004	1.015042e+002	1.025422e+002
3.463357414773498e-004	1.015078e+002	1.020362e+002
3.463391647688301e-004	1.015082e+002	1.016717e+002
3.463405904424320e-004	1.015082e+002	1.012968e+002
3.463414018211271e-004	1.015082e+002	1.009659e+002
3.463421295340167e-004	1.015082e+002	1.006405e+002
3.463428529876935e-004	1.015082e+002	1.003053e+002
3.463435603145596e-004	1.015082e+002	9.996377e+001
3.463446185678487e-004	1.015082e+002	9.943140e+001
3.463457866347638e-004	1.015081e+002	9.880758e+001
3.463481070434322e-004	1.015081e+002	9.747152e+001
3.463507780015736e-004	1.015081e+002	9.575488e+001
3.463561199178564e-004	1.015081e+002	9.179162e+001
3.463629464322400e-004	1.015081e+002	8.562047e+001
3.463765994610072e-004	1.015080e+002	7.127097e+001
3.463768788753007e-004	1.015080e+002	7.095964e+001
3.463769487288740e-004	1.015080e+002	7.089967e+001
3.463770884360207e-004	1.015080e+002	7.083645e+001
3.463773678503142e-004	1.015080e+002	7.075830e+001
3.463779266789011e-004	1.015079e+002	7.063866e+001
3.463790443360749e-004	1.015077e+002	7.043235e+001
3.463802614124676e-004	1.015072e+002	7.022691e+001
3.463823336989285e-004	1.015061e+002	6.990129e+001
3.463858372739193e-004	1.015030e+002	6.939578e+001
3.463928444239009e-004	1.014929e+002	6.850469e+001
3.464068587238641e-004	1.014602e+002	6.697533e+001
3.464310663190792e-004	1.013754e+002	6.462191e+001
3.464582662556615e-004	1.012349e+002	6.199855e+001
3.464999999999999e-004	1.009589e+002	5.777689e+001
3.465041733744337e-004	1.009226e+002	5.740636e+001
3.465125201233014e-004	1.008480e+002	5.680925e+001
3.465292136210368e-004	1.006927e+002	5.605718e+001
3.465626006165075e-004	1.003723e+002	5.525791e+001
3.465936049091927e-004	1.000703e+002	5.483849e+001
3.466462485472946e-004	9.955518e+001	5.430995e+001
3.467188195560932e-004	9.884485e+001	5.359974e+001
3.472394319296102e-004	9.375108e+001	4.851786e+001
3.478200000000000e-004	8.807600e+001	4.285801e+001
3.478351328170062e-004	8.793597e+001	4.331390e+001
3.478653984510188e-004	8.768327e+001	4.469713e+001
3.479259297190437e-004	8.727914e+001	4.815723e+001
3.479828185741538e-004	8.702674e+001	5.132683e+001
3.480507773809227e-004	8.686814e+001	5.502997e+001
3.480865180319757e-004	8.683522e+001	5.954066e+001
3.481041478770301e-004	8.683241e+001	6.628671e+001
3.481186070939402e-004	8.683237e+001	7.598248e+001
3.481247684262894e-004	8.683237e+001	8.122359e+001
3.481292222312874e-004	8.683237e+001	8.549663e+001
3.481309275396268e-004	8.683238e+001	8.703476e+001
3.481314652369112e-004	8.683241e+001	8.731635e+001
3.481318662874090e-004	8.683244e+001	8.739619e+001
3.481321813852779e-004	8.683247e+001	8.744672e+001
3.481325199233363e-004	8.683252e+001	8.749731e+001
3.481330117855487e-004	8.683262e+001	8.756683e+001
3.481334771798694e-004	8.683273e+001	8.762961e+001
3.481342259401325e-004	8.683294e+001	8.772556e+001
3.481350700974885e-004	8.683324e+001	8.782793e+001
3.481363981993179e-004	8.683382e+001	8.797774e+001
3.481382905494246e-004	8.683490e+001	8.817004e+001
3.481420752496380e-004	8.683781e+001	8.849695e+001
3.481486541719092e-004	8.684444e+001	8.895303e+001
3.481570712045926e-004	8.685523e+001	8.939862e+001
3.481676788172740e-004	8.687173e+001	8.982020e+001
3.481806459235126e-004	8.689530e+001	9.021628e+001
3.481983195726739e-004	8.693205e+001	9.064264e+001
3.482223552865369e-004	8.698862e+001	9.109372e+001
3.482603459750762e-004	8.708802e+001	9.156351e+001
3.483264162522532e-004	8.727213e+001	9.199875e+001
3.483702094194995e-004	8.739717e+001	9.216048e+001
3.484341718709118e-004	8.758097e+001	9.234407e+001
3.484377601786444e-004	8.759129e+001	9.235436e+001
3.484449367941095e-004	8.761191e+001	9.237494e+001
3.484592900250397e-004	8.765315e+001	9.241614e+001
3.484879964869000e-004	8.773563e+001	9.249851e+001
3.485200000000000e-004	8.782759e+001	9.258809e+001
3.485200676571743e-004	8.782779e+001	9.258971e+001
3.485202029715230e-004	8.782818e+001	9.259090e+001
3.485204736002204e-004	8.782896e+001	9.259170e+001
3.485210148576153e-004	8.783051e+001	9.259326e+001
3.485220973724050e-004	8.783362e+001	9.259637e+001
3.485242624019845e-004	8.783984e+001	9.260260e+001
3.485285924611434e-004	8.785228e+001	9.261503e+001
3.485345937682145e-004	8.786953e+001	9.263226e+001
3.485401120207403e-004	8.788538e+001	9.264810e+001
3.485454353962471e-004	8.790068e+001	9.266338e+001
3.485506104692851e-004	8.791555e+001	9.267823e+001
3.485559011006496e-004	8.793075e+001	9.269341e+001
3.485614405044931e-004	8.794666e+001	9.270931e+001
3.485667509901534e-004	8.796192e+001	9.272455e+001
3.485728537870344e-004	8.797945e+001	9.274206e+001
3.485791507317598e-004	8.799755e+001	9.276012e+001
3.485878123670336e-004	8.802244e+001	9.278498e+001
3.485968172339781e-004	8.804831e+001	9.281081e+001
3.486111567011792e-004	8.808951e+001	9.285196e+001
3.486268819498393e-004	8.813469e+001	9.289708e+001
3.486577289186376e-004	8.822331e+001	9.298557e+001
3.486986065471815e-004	8.834075e+001	9.310284e+001
3.487803618042690e-004	8.857560e+001	9.333735e+001
3.489438723184442e-004	8.904523e+001	9.380624e+001
3.492708933467945e-004	8.998413e+001	9.474352e+001
3.499249354034952e-004	9.186057e+001	9.661610e+001
3.509014979034952e-004	9.465900e+001	9.940763e+001
3.518780604034952e-004	9.745400e+001	1.021946e+002
3.524184916139809e-004	9.899785e+001	1.037333e+002
3.526270914559240e-004	9.959306e+001	1.043263e+002
3.529999999999999e-004	1.006566e+002	1.053858e+002
3.530008205229084e-004	1.006590e+002	1.053882e+002
3.530024615687255e-004	1.006637e+002	1.053929e+002
3.530039786648778e-004	1.006680e+002	1.053972e+002
3.530054686395640e-004	1.006722e+002	1.054014e+002
3.530084485889364e-004	1.006807e+002	1.054099e+002
3.530120995688066e-004	1.006911e+002	1.054203e+002
3.530174502202573e-004	1.007064e+002	1.054355e+002
3.530238816262928e-004	1.007247e+002	1.054537e+002
3.530330383589120e-004	1.007508e+002	1.054797e+002
3.530448548289839e-004	1.007845e+002	1.055133e+002
3.530624374566464e-004	1.008346e+002	1.055632e+002
3.530881891167689e-004	1.009080e+002	1.056363e+002
3.531335950730408e-004	1.010354e+002	1.056993e+002
3.532244069855845e-004	1.012766e+002	1.053212e+002
3.532724595163573e-004	1.013883e+002	1.045701e+002
3.532835826872028e-004	1.014078e+002	1.042459e+002
3.533058290288937e-004	1.014365e+002	1.034170e+002
3.533170896160767e-004	1.014473e+002	1.029444e+002
3.533240520469371e-004	1.014516e+002	1.026185e+002
3.533321816662159e-004	1.014547e+002	1.022064e+002
3.533365336400015e-004	1.014556e+002	1.019597e+002
3.533386322289299e-004	1.014557e+002	1.017890e+002
3.533394500407730e-004	1.014557e+002	1.016439e+002
3.533400689059043e-004	1.014557e+002	1.014531e+002
3.533403266688016e-004	1.014557e+002	1.013546e+002
3.533405703530444e-004	1.014557e+002	1.012556e+002
3.533410577215300e-004	1.014557e+002	1.010510e+002
3.533415995192709e-004	1.014557e+002	1.008140e+002
3.533426831147527e-004	1.014557e+002	1.003146e+002
3.533441974520234e-004	1.014557e+002	9.956918e+001
3.533463133527160e-004	1.014557e+002	9.843320e+001
3.533492509255471e-004	1.014557e+002	9.666808e+001
3.533536902780870e-004	1.014556e+002	9.358670e+001
3.533602772344087e-004	1.014556e+002	8.809808e+001
3.533705574414680e-004	1.014556e+002	7.823374e+001
3.533729812191529e-004	1.014555e+002	7.550082e+001
3.533762129227328e-004	1.014555e+002	7.170680e+001
3.533770208486278e-004	1.014555e+002	7.080544e+001
3.533770460963121e-004	1.014555e+002	7.078667e+001
3.533770965916805e-004	1.014555e+002	7.076803e+001
3.533771975824173e-004	1.014555e+002	7.073885e+001
3.533773995638911e-004	1.014555e+002	7.068880e+001
3.533778035268386e-004	1.014554e+002	7.060229e+001
3.533786114527336e-004	1.014553e+002	7.045013e+001
3.533799212220725e-004	1.014549e+002	7.022488e+001
3.533816298972140e-004	1.014540e+002	6.995113e+001
3.533846815752152e-004	1.014516e+002	6.950038e+001
3.533907849312178e-004	1.014437e+002	6.869835e+001
3.534029916432228e-004	1.014177e+002	6.732347e+001
3.534268500134799e-004	1.013402e+002	6.496710e+001
3.534519388605484e-004	1.012321e+002	6.262307e+001
3.534592988177961e-004	1.011925e+002	6.192373e+001
3.534740187322915e-004	1.010966e+002	6.044515e+001
3.535000000000000e-004	1.009072e+002	5.772496e+001
3.535025981267708e-004	1.008849e+002	5.747587e+001
3.535077943803125e-004	1.008392e+002	5.704542e+001
3.535181868873959e-004	1.007446e+002	5.642569e+001
3.535389719015626e-004	1.005484e+002	5.568735e+001
3.535706180445550e-004	1.002426e+002	5.508005e+001
3.536082158563657e-004	9.987556e+001	5.463618e+001
3.536650548308644e-004	9.931921e+001	5.407148e+001
3.537651079677486e-004	9.833979e+001	5.309390e+001
3.543654267890536e-004	9.246693e+001	4.723522e+001
3.548200000000001e-004	8.802268e+001	4.280278e+001
3.548316262262985e-004	8.791309e+001	4.309212e+001
3.548548786788953e-004	8.770911e+001	4.405600e+001
3.549013835840890e-004	8.736687e+001	4.665821e+001
3.549587828611942e-004	8.705602e+001	4.999314e+001
3.550118764803072e-004	8.686979e+001	5.282863e+001
3.550406638045687e-004	8.681178e+001	5.421152e+001
3.550628626256249e-004	8.678858e+001	5.519691e+001
3.550763191704513e-004	8.678190e+001	5.599559e+001
3.550871006505347e-004	8.678011e+001	5.770967e+001
3.550966081274762e-004	8.677982e+001	6.116443e+001
3.551080392934952e-004	8.677979e+001	6.766996e+001
3.551186654775870e-004	8.677976e+001	7.547083e+001
3.551261949023919e-004	8.677975e+001	8.206445e+001
3.551298355810633e-004	8.677976e+001	8.551750e+001
3.551316628169226e-004	8.677979e+001	8.708580e+001
3.551321227538246e-004	8.677982e+001	8.730376e+001
3.551325677781432e-004	8.677987e+001	8.738186e+001
3.551329266948134e-004	8.677991e+001	8.743736e+001
3.551333174829687e-004	8.677999e+001	8.749386e+001
3.551338709858494e-004	8.678011e+001	8.756978e+001
3.551344579528835e-004	8.678027e+001	8.764643e+001
3.551353712064436e-004	8.678059e+001	8.775922e+001
3.551364777360782e-004	8.678105e+001	8.788680e+001
3.551384394027456e-004	8.678213e+001	8.809164e+001
3.551416197685467e-004	8.678445e+001	8.837672e+001
3.551479805001488e-004	8.679064e+001	8.883662e+001
3.551560441846760e-004	8.680064e+001	8.928537e+001
3.551661000933105e-004	8.681589e+001	8.970448e+001
3.551784904171131e-004	8.683790e+001	9.009969e+001
3.551949355132278e-004	8.687136e+001	9.051275e+001
3.552175229964604e-004	8.692339e+001	9.095876e+001
3.552514901760757e-004	8.701073e+001	9.142294e+001
3.553098880722721e-004	8.717197e+001	9.187634e+001
3.553546366803013e-004	8.729939e+001	9.206076e+001
3.554163575377627e-004	8.747668e+001	9.223799e+001
3.554563334170463e-004	8.759150e+001	9.235267e+001
3.555200000000000e-004	8.777436e+001	9.253400e+001
3.555201379535733e-004	8.777476e+001	9.253525e+001
3.555204138607197e-004	8.777555e+001	9.253648e+001
3.555209656750125e-004	8.777713e+001	9.253806e+001
3.555220693035983e-004	8.778030e+001	9.254123e+001
3.555242765607697e-004	8.778664e+001	9.254757e+001
3.555286910751126e-004	8.779932e+001	9.256024e+001
3.555339355844623e-004	8.781438e+001	9.257529e+001
3.555390982974526e-004	8.782921e+001	9.259011e+001
3.555445964407439e-004	8.784500e+001	9.260589e+001
3.555497602849258e-004	8.785983e+001	9.262070e+001
3.555552232745435e-004	8.787552e+001	9.263637e+001
3.555604826179077e-004	8.789063e+001	9.265146e+001
3.555661669431963e-004	8.790695e+001	9.266776e+001
3.555716012682912e-004	8.792256e+001	9.268334e+001
3.555777409912767e-004	8.794019e+001	9.270096e+001
3.555834876766862e-004	8.795670e+001	9.271744e+001
3.555906358000636e-004	8.797723e+001	9.273795e+001
3.555974006606527e-004	8.799666e+001	9.275734e+001
3.556070208326544e-004	8.802428e+001	9.278493e+001
3.556171677645502e-004	8.805342e+001	9.281403e+001
3.556343339834771e-004	8.810272e+001	9.286326e+001
3.556537308077929e-004	8.815842e+001	9.291888e+001
3.556925244564245e-004	8.826983e+001	9.303014e+001
3.558704954599565e-004	8.878083e+001	9.354037e+001
3.561077901313325e-004	8.946198e+001	9.422040e+001
3.565823794740845e-004	9.082346e+001	9.557931e+001
3.575315581595884e-004	9.354373e+001	9.829340e+001
3.585081206595884e-004	9.633901e+001	1.010812e+002
3.590234375000000e-004	9.781194e+001	1.025495e+002
3.595234374999999e-004	9.923915e+001	1.039718e+002
3.600000000000000e-004	1.005983e+002	1.053259e+002
3.600010485618221e-004	1.006012e+002	1.053289e+002
3.600031456854663e-004	1.006072e+002	1.053348e+002
3.600051362302719e-004	1.006129e+002	1.053405e+002
3.600070578009116e-004	1.006184e+002	1.053460e+002
3.600109009421910e-004	1.006293e+002	1.053569e+002
3.600151215989114e-004	1.006413e+002	1.053689e+002
3.600216673339875e-004	1.006600e+002	1.053875e+002
